Source,Frame,origX,origY,origValue,Error,Noise,SNR,Background,Signal,Angle,X,Y,X SD,Y SD,Precision (nm)
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,7998,31,34,34324,0.64373,2776.35,322.243,15597.3,894662,0,30.9726,34.4022,2.61029,2.61029,18.0533
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,7990,31,33,33391,0.692831,2697.86,259.303,17234.2,699562,0,31.5291,33.5043,2.40582,2.40582,19.0741
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8005,30,33,39899,0.681538,2739.72,235.271,16982.2,644575,0,30.5158,33.7947,2.26322,2.26322,18.6452
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,7997,31,33,35251,0.538137,2685.87,389.331,14595.4,1045690,0,31.2386,33.8677,2.94615,2.94615,18.9701
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8006,30,34,29594,0.578465,2730.07,490.493,13090.5,1339080,0,30.3234,33.9126,3.22472,3.22472,18.0419
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8007,29,33,37912,0.644607,2744.15,175.744,18504.9,482269,0,30.0218,33.7889,1.96943,1.96943,18.9798
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8016,31,34,28941,0.469488,2682.18,548.452,12540.4,1471050,0,31.1906,33.9876,3.55252,3.55252,19.497
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8047,30,34,39077,0.509008,2700.64,516.695,13174.5,1395410,0,29.9956,34.3231,3.24337,3.24337,17.3686
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8052,30,33,39871,0.601759,2760.17,304.038,15652.2,839195,0,30.5014,34.097,2.65348,2.65348,19.688
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8054,30,33,40263,0.685208,2787.42,196.23,18541.3,546975,0,30.6575,33.4902,2.05568,2.05568,18.497
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8059,31,34,35032,0.746534,2636.66,613.28,11530.2,1617010,0,31.1315,34.2589,3.26222,3.26222,14.9539
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8064,30,33,37949,0.604303,2712.77,403.657,13057.5,1095030,0,30.6112,34.0551,3.01461,3.01461,19.1315
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8055,30,33,41038,0.746386,2674.07,654.279,10579.1,1749590,0,30.5222,33.6188,3.1075,3.1075,12.8493
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8056,30,33,34740,0.643739,2708.79,301.74,16243.2,817352,0,30.3686,33.7981,2.53754,2.53754,18.2461
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8071,31,33,37861,0.634788,2765.54,355.746,16509.3,983829,0,31.3091,33.7863,2.88878,2.88878,19.895
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8073,31,33,43013,0.699126,2700.15,223.729,18361.8,604104,0,31.2321,33.8065,2.096,2.096,16.9578
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8072,31,33,45988,0.81272,2721.39,379.351,15936.9,1032360,0,31.3497,33.9002,2.43466,2.43466,13.605
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8075,31,33,43134,0.764446,2737.99,261.475,17619.6,715915,0,31.2183,33.8026,2.12865,2.12865,15.0487
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8068,31,33,37689,0.667801,2681.59,372.317,14676.5,998400,0,31.154,33.6178,2.79113,2.79113,17.879
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8081,30,33,40702,0.738723,2670.24,157.121,19178,419551,0,30.4344,33.5396,1.77541,1.77541,17.436
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8082,31,34,33711,0.622292,2766.63,383.39,13903.2,1060700,0,30.9432,33.928,2.92212,2.92212,18.9287
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8076,31,33,33464,0.734152,2673.25,288.726,17782.2,771835,0,31.2004,33.9653,2.34692,2.34692,16.45
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8085,31,34,36558,0.736195,2672.47,187.344,18079.2,500671,0,31.1797,33.965,2.00856,2.00856,18.5497
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8084,30,33,39213,0.712118,2661.49,377.497,13925.3,1004710,0,30.9064,33.4213,2.81927,2.81927,17.9886
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8113,30,33,42791,0.697225,2723.64,322.764,14559.3,879092,0,31.1043,33.8204,2.60689,2.60689,17.9982
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8107,31,34,37814,0.691243,2744.33,138.452,19167.7,379957,0,31.8213,34.0914,1.69727,1.69727,18.0679
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8123,31,33,32116,0.709381,2737.97,325.917,15437.6,892353,0,31.3248,33.9675,2.60814,2.60814,17.8439
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8127,31,33,34988,0.666521,2727.5,348.453,14508.3,950405,0,31.3992,33.906,2.77764,2.77764,18.854
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8129,31,34,36370,0.680465,2719.48,253.554,16916.6,689535,0,31.2684,34.402,2.4102,2.4102,19.5462
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8130,32,34,39055,0.589303,2738.73,246.311,17123.1,674580,0,31.9751,34.696,2.34326,2.34326,19.0512
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8133,31,33,30511,0.579334,2727.11,425.967,13915.1,1161660,0,30.8413,33.7679,3.08096,3.08096,18.9337
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8131,31,34,40618,0.69054,2784.38,176.552,19347.8,491589,0,31.2755,34.7775,1.96096,1.96096,18.7328
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8140,30,33,36089,0.652979,2758.25,187.516,18523.1,517217,0,30.8555,33.8476,1.95896,1.95896,17.6626
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8145,30,33,35726,0.738977,2725.87,221.925,17856.7,604940,0,30.4884,33.5897,2.18751,2.18751,18.4987
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8139,31,33,33712,0.621636,2731.9,221.386,16564.6,604804,0,31.2948,34.082,2.24362,2.24362,19.4417
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8146,31,34,38511,0.692009,2672.57,433.023,13261.2,1157280,0,31.2188,34.7371,2.92421,2.92421,16.9114
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8149,31,34,33304,0.669914,2710.79,249.116,17792.3,675303,0,31.173,34.0072,2.33239,2.33239,18.6917
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8150,30,33,35863,0.621139,2743.94,273.768,17781.3,751204,0,30.5814,34.0102,2.48282,2.48282,19.2026
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8152,31,34,32624,0.656838,2732.76,309.816,17384.2,846653,0,30.9533,34.2547,2.67236,2.67236,19.6064
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8153,30,33,42512,0.638452,2748.32,148.977,21388,409437,0,30.595,33.4344,1.79545,1.79545,18.7005
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8163,32,34,35178,0.671265,2801.03,265.396,15881,743381,0,32.1055,34.2598,2.38958,2.38958,18.3882
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8173,30,32,34340,0.666306,2788.86,421.824,13082.7,1176410,0,30.4826,33.541,3.14444,3.14444,19.8438
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8178,31,33,36615,0.634178,2784.99,257.311,15835.8,716609,0,30.9355,33.8056,2.37991,2.37991,18.8001
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8199,30,33,37407,0.607571,2822.93,319.945,17850.9,903182,0,30.5912,33.6789,2.64594,2.64594,18.6329
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8202,31,33,40283,0.68458,2756.55,208.646,18597.1,575143,0,31.172,33.7964,2.14405,2.14405,18.8857
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8211,30,34,34884,0.61365,2689.91,400.165,14145.8,1076410,0,31.0909,34.4768,2.97568,2.97568,18.8303
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8219,30,33,43444,0.590326,2736.33,301.218,15669.8,824230,0,31.0664,34.2519,2.56607,2.56607,18.6555
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8235,31,33,35911,0.669072,2724.77,379.65,13874.7,1034460,0,31.5166,33.8811,2.79071,2.79071,17.5318
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8241,31,33,33433,0.58735,2763.72,418.094,13872.8,1155500,0,31.1214,33.972,3.13548,3.13548,19.9129
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8245,31,34,36026,0.667397,2752.79,141.086,19639.8,388380,0,31.1036,34.1553,1.75675,1.75675,18.9137
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8263,31,33,40195,0.595519,2774.02,508.651,10690.6,1411010,0,30.9359,33.4426,3.14982,3.14982,16.6614
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8243,31,34,37300,0.671395,2782.14,154.571,19162,430039,0,31.6626,34.0801,1.86308,1.86308,19.3302
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8264,31,32,36799,0.632147,2708.89,284.671,14068.6,771145,0,31.1698,33.1064,2.54148,2.54148,19.3434
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8262,31,33,45950,0.742192,2713.02,205.395,17693.1,557240,0,30.9424,33.5264,2.00477,2.00477,16.9251
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8272,30,33,34151,0.634021,2676.25,627.959,10981,1680580,0,31.1748,34.0269,3.39905,3.39905,15.7786
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8279,31,33,41575,0.718079,2746.3,297.215,17372.6,816241,0,31.3062,33.7901,2.30991,2.30991,15.516
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8280,31,33,46468,0.732188,2714.97,213.314,18468.3,579141,0,31.1732,33.8176,2.00982,2.00982,16.4053
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8281,31,33,43895,0.700859,2674.18,191.117,19541.5,511083,0,31.4703,33.8882,2.01491,2.01491,18.3079
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8289,30,33,33854,0.662208,2708.18,340.826,16456.7,923018,0,30.767,34.0608,2.67186,2.67186,17.9042
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8282,30,34,33008,0.614921,2726.62,366.329,14345.2,998841,0,30.712,34.2937,2.86297,2.86297,19.0324
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8290,31,33,38497,0.645356,2712.06,290.686,16638.2,788359,0,31.3965,33.8024,2.49161,2.49161,18.2669
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8291,30,33,37442,0.587289,2706.99,348.063,14957,942202,0,30.7993,33.8149,2.81394,2.81394,19.3491
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8303,30,33,37575,0.643962,2668.34,154.308,17788.4,411746,0,30.9362,33.5974,1.85217,1.85217,19.1877
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8315,31,34,36443,0.620483,2787.91,346.425,13147,965802,0,31.1599,34.5658,2.76366,2.76366,18.7605
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8317,30,34,28816,0.605659,2692.44,366.259,13319,986132,0,30.4977,33.9888,2.85316,2.85316,18.924
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8314,29,34,33962,0.539581,2696.11,433.397,12486.9,1168490,0,30.0212,34.3749,3.07349,3.07349,18.5492
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8319,30,33,31812,0.542603,2717.89,504.371,10857.6,1370820,0,30.4137,33.5253,3.2821,3.2821,18.1682
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8327,31,33,40344,0.612138,2663.21,623.337,9736.63,1660070,0,30.9256,34.1049,3.41,3.41,15.9894
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8332,31,33,38241,0.572335,2751.44,343.529,14252.8,945199,0,31.2063,33.8574,2.77766,2.77766,19.1042
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8335,30,33,37934,0.697503,2681.55,346.233,14929,928440,0,30.7161,34.2077,2.75827,2.75827,18.7356
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8358,31,34,37462,0.630311,2692.67,142.159,18469.7,382786,0,31.3792,34.0616,1.75638,1.75638,18.7897
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8363,30,33,43791,0.725072,2685.76,199.704,18844.5,536356,0,30.9537,33.8524,1.97846,1.97846,16.9699
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8378,31,33,26931,0.596416,2745.93,602.945,8019.55,1655650,0,31.2889,33.6892,3.47367,3.47367,17.057
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8394,31,33,33830,0.67024,2670.98,401.093,13446.8,1071310,0,31.0473,33.8006,2.82868,2.82868,17.0864
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8397,31,34,34988,0.647248,2678.92,309.781,15803,829881,0,30.6453,34.5171,2.63512,2.63512,19.1139
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8402,30,33,24736,0.602384,2649.97,242.856,16391.7,643562,0,30.5604,33.7887,2.36544,2.36544,19.6844
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8407,30,33,34545,0.655364,2621.04,418.411,12902.2,1096670,0,30.4693,33.5498,3.00783,3.00783,18.4407
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8419,31,34,24324,0.510636,2637.73,558.411,10911.2,1472940,0,31.2342,34.6977,3.50404,3.50404,18.6883
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8417,31,34,29887,0.577067,2750.67,395.203,14347.1,1087070,0,31.2484,34.3255,2.96797,2.96797,18.9427
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8410,31,33,42114,0.692789,2679.43,190.632,17822.2,510784,0,30.9229,33.8138,1.94053,1.94053,17.1107
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8423,31,34,42301,0.682588,2729.72,254.446,18412.7,694565,0,31.3499,34.3051,2.31593,2.31593,18.0712
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8425,30,34,39312,0.689668,2761.45,171.046,19093.5,472336,0,30.812,34.6293,1.91592,1.91592,18.4955
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8430,31,33,33325,0.622301,2666.39,428.511,14043,1142580,0,31.6622,34.2019,3.01293,3.01293,18.0695
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8433,31,34,37638,0.709554,2686.23,106.965,18707.7,287333,0,31.7082,34.9658,1.47794,1.47794,17.9192
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8436,31,34,43098,0.717979,2666.91,142.884,17730.6,381057,0,31.2203,34.347,1.77877,1.77877,19.1524
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8444,29,33,38842,0.706557,2747.81,477.171,13286.6,1311180,0,29.9038,34.0081,2.86253,2.86253,14.8037
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8449,31,34,40565,0.717124,2632.14,319.316,15346.7,840482,0,30.8002,34.3787,2.46513,2.46513,16.4046
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8459,31,33,36296,0.699351,2721.27,329.378,14390.9,896326,0,31.1126,33.6341,2.72803,2.72803,19.2309
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8463,30,33,39802,0.6189,2615.11,393.831,15343,1029910,0,30.6695,33.7442,2.81011,2.81011,17.1905
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8465,31,34,24640,0.511223,2780.68,571.445,11767,1589010,0,31.418,34.5579,3.57657,3.57657,18.9578
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8464,31,33,31663,0.672559,2728.64,165.754,18592.8,452282,0,31.2047,33.6683,1.96037,1.96037,19.9036
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8474,30,33,37454,0.67321,2649.83,334.74,15400,887005,0,30.7227,34.0132,2.57788,2.57788,17.0491
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8461,31,34,38203,0.554668,2660.24,465.78,12751.7,1239080,0,31.2908,34.8506,3.20118,3.20118,18.715
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8479,31,33,36914,0.693588,2739.43,263.05,16067.9,720607,0,31.0666,33.8063,2.3071,2.3071,17.381
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8471,30,34,31373,0.633506,2697.32,466.062,15016.3,1257120,0,30.8386,34.1553,3.20267,3.20267,18.7082
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8486,30,33,36583,0.585328,2704.42,523.987,13467.7,1417080,0,30.7978,34.043,3.27442,3.27442,17.4483
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8485,31,33,41383,0.705662,2670.81,268.772,17449.2,717838,0,31.4164,33.6535,2.47146,2.47146,19.399
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8484,31,33,33146,0.712389,2708.39,317.066,16524.1,858739,0,31.5687,33.8112,2.46976,2.46976,16.547
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8503,31,34,40151,0.642408,2690.88,136.284,18568,366723,0,31.3959,34.6831,1.74588,1.74588,19.3451
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8548,30,33,42105,0.733903,2737.51,157.738,19070.8,431810,0,30.8252,34.0971,1.86831,1.86831,19.0729
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8549,30,33,34138,0.63837,2832.41,470.738,14892,1333320,0,30.7558,34.4281,3.08584,3.08584,17.2353
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8546,30,35,36305,0.587041,2731.71,266.891,17646.6,729069,0,30.6783,35.1153,2.48928,2.48928,19.7752
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8550,31,34,32847,0.692776,2711.89,322.948,15305.3,875798,0,31.0782,34.4624,2.70598,2.70598,19.3014
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8558,30,33,40045,0.631612,2782.17,96.2133,19279.5,267682,0,30.2881,33.9444,1.48172,1.48172,19.8843
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8559,30,33,40855,0.623278,2772.44,184.19,17961.8,510656,0,30.8607,33.7155,2.05575,2.05575,19.6557
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8553,30,33,32947,0.715976,2736.28,282.901,16231.7,774098,0,30.6758,34.0135,2.56732,2.56732,19.8246
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8587,31,34,38171,0.701679,2732.22,168.355,19516.7,459983,0,31.1035,34.8737,1.92366,1.92366,18.9284
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8610,30,33,32827,0.688418,2734.35,257.247,15770.9,703405,0,30.7653,33.9954,2.41827,2.41827,19.395
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8618,30,34,36263,0.636503,2718.8,235.335,16882.1,639828,0,30.7514,34.2181,2.28787,2.28787,19.03
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8619,31,34,39462,0.715849,2717.92,266.172,16497.6,723433,0,31.2463,34.5427,2.28668,2.28668,16.9112
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8620,31,33,39186,0.709839,2799.33,344.598,14982.2,964644,0,31.2316,34.0941,2.57897,2.57897,16.5521
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8617,31,34,34417,0.629883,2717.68,646.713,11314.6,1757560,0,31.2002,34.0092,3.51213,3.51213,16.3042
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8625,31,34,31933,0.689734,2748.4,654.22,8734.65,1798060,0,30.9393,34.4775,3.44229,3.44229,15.5209
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8626,32,34,32368,0.609399,2644.75,418.532,12931.4,1106910,0,32.0766,34.4265,3.11473,3.11473,19.6833
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8631,31,34,36005,0.682821,2750.53,328.541,14660.9,903662,0,31.2386,34.2484,2.59116,2.59116,17.4886
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8636,31,34,40187,0.479385,2736.71,499.165,12981.8,1366070,0,30.9415,34.1441,3.36903,3.36903,19.2726
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8659,31,34,38874,0.672695,2686.28,266.197,16571.7,715079,0,30.8299,34.0464,2.45245,2.45245,19.2904
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8654,31,33,32257,0.648702,2677.72,512.479,12839.4,1372280,0,31.0357,33.9059,3.32785,3.32785,18.3819
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8670,31,34,34778,0.652616,2787.98,150.683,20237.3,420101,0,31.6832,34.2117,1.76446,1.76446,17.8984
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8668,31,34,33322,0.673598,2749.07,166.643,19147.5,458114,0,31.8432,34.5317,1.87441,1.87441,18.2069
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8679,31,33,35886,0.668474,2646.64,237.928,16425.1,629710,0,31.6274,34.1136,2.35595,2.35595,19.9233
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8692,30,34,31916,0.540649,2773.46,550.528,11304.2,1526870,0,30.3355,34.108,3.52997,3.52997,19.1645
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8726,31,34,36302,0.712797,2654.09,177.042,17364.7,469886,0,31.6889,34.6673,2.01488,2.01488,19.6983
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8745,30,33,31956,0.605112,2703.26,480.115,12725.6,1297870,0,30.9115,33.9382,3.29173,3.29173,19.1521
POM121-mCherry_EGFP_CR_Wed Apr  3 2024_21.56.52_278.tif: x0 y0 w64 h64,8750,30,34,30437,0.670721,2650.26,470.869,13544.7,1247930,0,30.7541,34.7991,3.07645,3.07645,17.1901
